time,ip_src,ip_dst,tcp_srcport,tcp_dstport,udp_srcport,udp_dstport,uplink_kbs,downlink_kbs
"2019-04-28,09:10:00",6,13,6,6,36,5,2.1482666666666668,1.5750666666666666
"2019-04-28,09:11:00",5,11,7,7,41,3,2.3716,0.5086666666666667
"2019-04-28,09:12:00",4,10,5,5,23,3,1.6597333333333333,0.49173333333333336
"2019-04-28,09:13:00",7,14,9,8,27,4,2.150533333333333,0.9582666666666667
"2019-04-28,09:14:00",6,13,6,6,26,6,1.8453333333333333,0.5238666666666667
"2019-04-28,09:15:00",5,12,7,7,30,3,1.828,0.47333333333333333
"2019-04-28,09:16:00",7,13,7,7,42,5,2.5844,2.6376
"2019-04-28,09:17:00",9,17,11,10,30,9,4.904133333333333,6.442
"2019-04-28,09:18:00",6,11,8,8,21,2,1.6336,0.5284
"2019-04-28,09:19:00",5,10,5,5,23,4,1.708,0.46453333333333335
"2019-04-28,09:20:00",4,11,5,5,32,3,1.9352,0.47813333333333335
"2019-04-28,09:21:00",4,11,5,5,43,4,2.1648,0.5021333333333333
"2019-04-28,09:22:00",8,15,10,8,25,6,2.6072,1.8893333333333333
"2019-04-28,09:23:00",9,15,10,10,24,5,1.6738666666666666,0.6250666666666667
"2019-04-28,09:24:00",7,14,5,5,29,8,1.8576,0.5770666666666666
"2019-04-28,09:25:00",7,14,6,6,34,6,2.1257333333333333,1.6317333333333333
"2019-04-28,09:26:00",10,17,11,10,46,9,3.1288,6.4752
"2019-04-28,09:27:00",5,12,6,6,24,3,1.8268,0.5901333333333333
"2019-04-28,09:28:00",5,12,7,7,24,4,1.6965333333333332,0.5170666666666667
"2019-04-28,09:29:00",5,11,5,5,27,6,3.7728,0.49173333333333336
"2019-04-28,09:30:00",4,10,5,5,27,3,1.7048,0.47813333333333335
"2019-04-28,09:31:00",7,15,9,8,41,5,2.535066666666667,0.858
"2019-04-28,09:32:00",5,11,6,6,25,3,1.9196,0.6173333333333333
"2019-04-28,09:33:00",5,9,7,7,21,2,1.6,0.5066666666666667
"2019-04-28,09:34:00",5,11,5,5,27,5,1.8792,0.47813333333333335
"2019-04-28,09:35:00",10,18,12,11,35,9,3.142533333333333,7.479466666666666
"2019-04-28,09:36:00",5,12,6,6,38,3,2.030666666666667,0.4998666666666667
"2019-04-28,09:37:00",4,10,5,5,24,3,1.7766666666666666,0.582
"2019-04-28,09:38:00",5,12,7,7,26,4,1.8085333333333333,0.5306666666666666
"2019-04-28,09:39:00",5,9,5,5,23,4,1.7168,0.49173333333333336
"2019-04-28,09:40:00",4,10,5,5,32,3,1.9192,0.47813333333333335
"2019-04-28,09:41:00",6,13,7,6,45,5,4.377466666666667,0.9073333333333333
"2019-04-28,09:42:00",5,12,6,6,24,4,1.6930666666666667,0.5544
"2019-04-28,09:43:00",5,9,7,7,21,2,1.6168,0.5066666666666667
"2019-04-28,09:44:00",11,17,15,14,32,13,4.058,18.70306666666667
"2019-04-28,09:45:00",5,12,6,6,31,4,2.0248,0.6453333333333333
"2019-04-28,09:46:00",5,11,6,6,40,3,2.0176,0.5270666666666667
"2019-04-28,09:47:00",4,8,5,5,21,2,1.5757333333333334,0.49173333333333336
"2019-04-28,09:48:00",5,11,7,7,25,3,1.7872,0.5066666666666667
"2019-04-28,09:49:00",5,10,5,5,24,5,1.7469333333333332,0.5326666666666666
"2019-04-28,09:50:00",7,15,8,7,30,5,2.3338666666666668,1.6190666666666667
"2019-04-28,09:51:00",6,12,8,8,41,3,2.3945333333333334,0.5134666666666666
"2019-04-28,09:52:00",8,15,9,8,26,5,3.3348,1.7462666666666666
"2019-04-28,09:53:00",13,21,15,14,33,12,5.020533333333334,7.5328
"2019-04-28,09:54:00",8,15,6,6,28,7,2.0957333333333334,0.6657333333333333
"2019-04-28,09:55:00",7,13,6,6,34,5,1.9285333333333334,0.5748
"2019-04-28,09:56:00",6,13,5,5,43,6,2.036,0.652
"2019-04-28,09:57:00",4,9,5,5,22,3,1.5981333333333334,0.47813333333333335
"2019-04-28,09:58:00",5,11,7,7,25,3,1.7656,0.51
"2019-04-28,09:59:00",7,14,7,6,29,6,2.2337333333333333,0.9074666666666666
"2019-04-28,10:00:00",5,12,6,6,28,4,1.7517333333333334,0.5374666666666666
"2019-04-28,10:01:00",4,11,5,5,41,3,2.0218666666666665,0.49173333333333336
"2019-04-28,10:02:00",13,21,15,14,34,11,3.8656,14.1048
"2019-04-28,10:03:00",6,13,8,8,26,4,2.1868,0.6762666666666667
"2019-04-28,10:04:00",6,12,6,6,27,5,1.9216,0.5270666666666667
"2019-04-28,10:05:00",4,11,5,5,29,4,3.7584,0.47813333333333335
"2019-04-28,10:06:00",4,10,5,5,44,3,2.1288,0.49173333333333336
"2019-04-28,10:07:00",4,11,5,5,25,4,1.7170666666666667,0.5021333333333333
"2019-04-28,10:08:00",7,13,9,8,23,4,1.9625333333333332,0.9222666666666667
"2019-04-28,10:09:00",6,12,6,6,44,5,2.2693333333333334,0.5168
"2019-04-28,10:10:00",4,11,5,5,38,4,2.02,0.4885333333333333
"2019-04-28,10:11:00",11,18,20,19,52,14,5.570533333333334,33.49946666666666
"2019-04-28,10:12:00",5,12,6,6,25,3,2.1156,0.6237333333333334
"2019-04-28,10:13:00",6,13,8,8,25,3,1.8048,0.5284
"2019-04-28,10:14:00",5,10,5,5,24,5,1.7293333333333334,0.5157333333333334
"2019-04-28,10:15:00",5,12,7,7,26,3,1.7069333333333334,0.5038666666666667
"2019-04-28,10:16:00",4,10,5,5,42,3,2.062133333333333,0.5053333333333333
"2019-04-28,10:17:00",6,14,7,6,27,6,3.9741333333333335,0.9449333333333333
"2019-04-28,10:18:00",6,10,8,8,21,2,1.6432,0.5453333333333333
"2019-04-28,10:19:00",12,17,14,14,33,14,4.425333333333334,32.97906666666667
"2019-04-28,10:20:00",14,20,15,15,37,11,4.3552,20.3056
"2019-04-28,10:21:00",6,14,7,6,44,5,2.6298666666666666,0.9697333333333333
"2019-04-28,10:22:00",8,16,9,8,28,5,2.4108,1.3948
"2019-04-28,10:23:00",8,13,9,9,24,5,1.6818666666666666,0.6202666666666666
"2019-04-28,10:24:00",7,12,5,5,27,8,1.7432,0.6042666666666666
"2019-04-28,10:25:00",6,12,5,5,31,5,1.8008,0.5530666666666667
"2019-04-28,10:26:00",7,15,7,6,46,6,2.4836,1.066
