1556326800,9.6608,33.135333333333335,0,8,9
1556326860,9.934266666666666,35.91413333333333,0,9,10
1556326920,9.614933333333333,36.14986666666667,0,8,9
1556326980,8.907466666666666,32.69773333333333,0,10,11
1556327040,9.755333333333333,35.76466666666666,0,9,10
1556327100,9.945466666666666,35.81973333333333,0,9,10
1556327160,9.3668,35.154,0,8,9
1556327220,10.280266666666666,35.15186666666666,0,12,13
1556327280,9.457333333333333,34.158,0,9,10
1556327340,9.791066666666667,35.74386666666667,0,9,10
1556327400,10.311733333333333,36.03973333333333,0,9,10
1556327460,9.053733333333334,32.57386666666667,0,9,10
1556327520,10.0392,35.735733333333336,0,8,9
1556327580,9.960666666666667,35.82026666666667,0,8,9
1556327640,9.465866666666667,32.5736,0,9,10
1556327700,10.245733333333334,37.0984,0,9,10
1556327760,9.1932,34.334666666666664,0,8,9
1556327820,9.520933333333334,35.60933333333333,0,9,10
1556327880,9.2924,34.27813333333334,0,8,9
1556327940,10.1156,34.5332,0,10,11
1556328000,8.779066666666667,32.82053333333333,0,9,10
1556328060,10.052933333333334,37.4216,0,8,9
1556328120,9.7276,34.43013333333333,0,9,10
1556328180,9.121066666666668,32.89053333333333,0,8,9
1556328240,9.5152,35.28386666666667,0,9,10
1556328300,9.6408,34.4104,0,8,9
1556328360,9.4012,34.25986666666667,0,9,10
1556328420,9.870666666666667,35.910266666666665,0,9,10
1556328480,9.913333333333334,35.836533333333335,0,7,8
1556328540,9.202533333333333,32.51173333333333,0,8,9
1556328600,9.707466666666667,36.133066666666664,0,9,10
1556328660,9.802,35.36866666666667,0,9,10
1556328720,8.975466666666666,33.21986666666667,0,8,9
1556328780,9.802133333333334,36.046933333333335,0,8,9
1556328840,10.182133333333333,35.63093333333333,0,9,10
1556328900,9.4816,35.056266666666666,0,9,10
1556328960,10.218533333333333,36.03253333333333,0,8,9
1556329020,9.409866666666666,33.3768,0,12,13
1556329080,9.228133333333334,35.7672,0,12,13
1556329140,9.8408,35.78346666666667,0,9,10
1556329200,8.991733333333332,32.4584,0,8,9
1556329260,9.699466666666666,35.79773333333333,0,9,10
1556329320,9.970666666666666,35.608266666666665,0,8,9
1556329380,9.034933333333333,32.7652,0,9,10
1556329440,10.381066666666667,37.58253333333333,0,10,11
1556329500,9.801333333333334,34.174533333333336,0,9,10
1556329560,10.149333333333333,36.752266666666664,0,9,10
1556329620,9.808133333333334,34.820933333333336,0,8,9
1556329680,9.535333333333334,34.2044,0,8,9
1556329740,10.176666666666666,35.78946666666667,0,10,11
1556329800,9.682,34.2348,0,9,10
1556329860,9.910266666666667,36.70386666666667,0,9,10
1556329920,9.917466666666666,34.80133333333333,0,8,9
1556329980,9.568133333333334,34.19186666666667,0,9,10
1556330040,9.8416,35.33213333333333,0,10,11
1556330100,9.735466666666667,35.08626666666667,0,9,10
1556330160,9.406533333333334,34.36626666666667,0,8,9
1556330220,9.902933333333333,35.845733333333335,0,8,9
1556330280,9.448533333333334,34.27986666666666,0,9,10
1556330340,10.1092,35.8572,0,10,11
1556330400,9.945866666666667,35.77373333333333,0,8,9
1556330460,9.2884,32.58626666666667,0,8,9
1556330520,9.838933333333333,35.998666666666665,0,9,10
1556330580,9.7508,35.3256,0,9,10
1556330640,9.42,33.086666666666666,0,9,10
1556330700,9.7736,35.71026666666667,0,9,10
1556330760,10.068533333333333,35.89533333333333,0,9,10
1556330820,9.07,32.4928,0,9,10
1556330880,9.521466666666667,36.01213333333333,0,12,13
1556330940,10.050933333333333,35.840133333333334,0,9,10
1556331000,9.392266666666666,34.08906666666667,0,7,8
1556331060,10.205866666666667,35.96,0,9,10
1556331120,9.850666666666667,34.205733333333335,0,8,9
1556331180,10.4708,37.38386666666667,0,7,8
1556331240,9.802933333333334,34.234,0,9,10
1556331300,9.962933333333334,36.33906666666667,0,11,12
1556331360,9.937466666666667,34.7464,0,8,9
1556331420,9.621866666666667,35.126133333333335,0,9,10
1556331480,9.780133333333334,35.72586666666667,0,8,9
1556331540,9.244,33.2,0,9,10
1556331600,10.520933333333334,37.3764,0,9,10
1556331660,9.527866666666666,34.31,0,8,9
1556331720,10.0004,35.830666666666666,0,8,9
1556331780,9.8824,35.8196,0,9,10
1556331840,9.951466666666667,35.663066666666666,0,9,10
1556331900,9.786933333333334,35.680933333333336,0,8,9
1556331960,9.2772,33.23413333333333,0,9,10
1556332020,10.508266666666668,36.931333333333335,0,9,10
1556332080,9.667733333333333,34.118,0,9,10
1556332140,10.436,37.392,0,9,10
1556332200,9.644266666666667,34.09213333333334,0,9,10
1556332260,9.682266666666667,36.61026666666667,0,10,11
1556332320,10.148,34.7152,0,9,10
1556332380,9.556933333333333,34.338,0,8,9
1556332440,9.9384,36.593333333333334,0,9,10
1556332500,9.088933333333333,33.36826666666666,0,9,10
1556332560,10.413333333333334,37.327466666666666,0,8,9
1556332620,9.544933333333333,34.154666666666664,0,9,10
1556332680,10.184,36.148266666666665,0,9,10
1556332740,9.9252,35.865066666666664,0,10,11
1556332800,9.281333333333333,35.0664,0,9,10
1556332860,10.130933333333333,36.3336,0,8,9
1556332920,8.894666666666666,32.532,0,8,9
1556332980,10.216933333333333,37.4488,0,9,10
1556333040,9.887333333333334,34.150533333333335,0,9,10
1556333100,10.014533333333333,36.6924,0,9,10
1556333160,10.2048,34.912533333333336,0,8,9
1556333220,9.795866666666667,35.7908,0,10,11
1556333280,9.993733333333333,35.8344,0,8,9
1556333340,9.462666666666667,33.1968,0,10,11
1556333400,10.205466666666666,36.9332,0,8,9
1556333460,9.711466666666666,34.3452,0,8,9
1556333520,9.597466666666667,35.74413333333333,0,9,10
1556333580,9.991733333333332,35.73266666666667,0,8,9
1556333640,9.8104,35.1864,0,10,11
1556333700,10.643333333333333,36.45146666666667,0,9,10
1556333760,9.151866666666667,32.546,0,9,10
1556333820,9.954933333333333,37.248666666666665,0,8,9
1556333880,9.573333333333334,34.068533333333335,0,8,9
1556333940,10.4072,37.3828,0,9,10
1556334000,9.437066666666666,34.080533333333335,0,8,9
1556334060,9.636933333333333,36.28146666666667,0,8,9
1556334120,9.682133333333333,35.797333333333334,0,8,9
1556334180,9.247466666666666,32.6056,0,9,10
1556334240,10.3532,37.34186666666667,0,10,11
1556334300,9.4552,34.165866666666666,0,8,9
1556334360,10.169866666666667,35.64053333333333,0,9,10
1556334420,10.3144,35.806,0,8,9
1556334480,9.8544,35.84466666666667,0,10,11
1556334540,10.172266666666667,35.85333333333333,0,9,10
1556334600,9.749866666666666,35.13106666666667,0,9,10
1556334660,10.032133333333332,36.43066666666667,0,9,10
1556334720,9.637333333333334,33.326933333333336,0,8,9
1556334780,10.1704,37.66866666666667,0,9,10
1556334840,9.309866666666666,33.262,0,9,10
1556334900,9.6004,35.2592,0,10,11
1556334960,9.808933333333334,35.824133333333336,0,8,9
1556335020,9.114933333333333,33.192,0,8,9
1556335080,10.035333333333334,36.67893333333333,0,8,9
1556335140,9.5916,34.18226666666666,0,11,12
1556335200,10.484,37.35293333333333,0,9,10
1556335260,9.882266666666666,34.233066666666666,0,9,10
1556335320,10.0216,36.68626666666667,0,8,9
1556335380,9.729466666666667,34.7552,0,9,10
1556335440,9.7816,35.77813333333334,0,10,11
1556335500,9.909466666666667,35.71906666666667,0,9,10
1556335560,8.859733333333333,32.540933333333335,0,9,10
1556335620,10.327066666666667,37.3652,0,9,10
1556335680,9.456266666666666,34.31413333333333,0,9,10
1556335740,9.866,35.43333333333333,0,10,11
1556335800,10.117733333333334,35.7688,0,8,9
1556335860,9.892666666666667,35.747733333333336,0,8,9
