time,ip_src,ip_dst,tcp_srcport,tcp_dstport,udp_srcport,udp_dstport,uplink_kbs,downlink_kbs
1556427720,2,2,0,0,2,2,0.0928,0.0184
1556427780,0,0,0,0,0,0,0.0,0.0
1556427840,2,2,2,2,0,0,0.010666666666666666,0.184
1556427900,0,0,0,0,0,0,0.0,0.0
1556427960,4,4,2,2,2,2,0.1216,0.0
1556428020,0,0,0,0,0,0,0.0,0.015066666666666667
1556428080,0,0,0,0,0,0,0.0,0.0
1556428140,0,0,0,0,0,0,0.0,0.0
1556428200,0,0,0,0,0,0,0.0,0.0
1556428260,2,2,0,0,2,2,0.0928,0.0
1556428320,0,0,0,0,0,0,0.0,0.0
1556428380,0,0,0,0,0,0,0.0,0.13413333333333333
1556428440,0,0,0,0,0,0,0.0,0.0
1556428500,2,2,17,17,0,0,0.12826666666666667,0.0
1556428560,2,2,0,0,2,2,0.0928,0.0
1556428620,0,0,0,0,0,0,0.0,0.015066666666666667
1556428680,0,0,0,0,0,0,0.0,0.0
1556428740,0,0,0,0,0,0,0.0,0.184
1556428800,0,0,0,0,0,0,0.0,0.0
1556428860,4,4,2,2,2,2,0.1216,0.0
1556428920,0,0,0,0,0,0,0.0,0.0
1556428980,0,0,0,0,0,0,0.0,0.0
1556429040,0,0,0,0,0,0,0.0,0.0
1556429100,0,0,0,0,0,0,0.0,0.0
1556429160,2,2,0,0,2,2,0.0928,0.0
1556429220,0,0,0,0,0,0,0.0,0.015066666666666667
1556429280,0,0,0,0,0,0,0.0,0.0
1556429340,0,0,0,0,0,0,0.0,0.0
1556429400,0,0,0,0,0,0,0.0,0.0
1556429460,2,2,0,0,2,2,0.0928,0.0
1556429520,0,0,0,0,0,0,0.0,0.0184
1556429580,0,0,0,0,0,0,0.0,0.0
1556429640,2,2,2,2,0,0,0.010666666666666666,0.184
1556429700,0,0,0,0,0,0,0.0,0.0
1556429760,4,4,2,2,2,2,0.1216,0.0
1556429820,0,0,0,0,0,0,0.0,0.015066666666666667
1556429880,0,0,0,0,0,0,0.0,0.0
1556429940,0,0,0,0,0,0,0.0,0.0
1556430000,0,0,0,0,0,0,0.0,0.0
1556430060,2,2,0,0,2,2,0.0928,0.0
1556430120,0,0,0,0,0,0,0.0,0.0
1556430180,0,0,0,0,0,0,0.0,0.0
1556430240,0,0,0,0,0,0,0.0,0.0
1556430300,0,0,0,0,0,0,0.0,0.0
1556430360,2,2,0,0,2,2,0.0928,0.0
1556430420,0,0,0,0,0,0,0.0,0.015066666666666667
1556430480,0,0,0,0,0,0,0.0,0.0
1556430540,0,0,0,0,0,0,0.0,0.184
1556430600,0,0,0,0,0,0,0.0,0.0
1556430660,4,4,2,2,2,2,0.1216,0.0
1556430720,0,0,0,0,0,0,0.0,0.0
1556430780,0,0,0,0,0,0,0.0,0.0
1556430840,0,0,0,0,0,0,0.0,0.0
1556430900,0,0,0,0,0,0,0.0,0.0
1556430960,2,2,0,0,2,2,0.0928,0.0
1556431020,0,0,0,0,0,0,0.0,0.015066666666666667
1556431080,0,0,0,0,0,0,0.0,0.0
1556431140,0,0,0,0,0,0,0.0,0.0
1556431200,0,0,0,0,0,0,0.0,0.0
1556431260,2,2,0,0,2,2,0.0928,0.0
1556431320,0,0,0,0,0,0,0.0,0.0184
1556431380,0,0,0,0,0,0,0.0,0.0
1556431440,2,2,2,2,0,0,0.010666666666666666,0.184
1556431500,0,0,0,0,0,0,0.0,0.0
1556431560,4,4,2,2,2,2,0.1216,0.0
1556431620,0,0,0,0,0,0,0.0,0.015066666666666667
1556431680,0,0,0,0,0,0,0.0,0.0
1556431740,0,0,0,0,0,0,0.0,0.0
1556431800,0,0,0,0,0,0,0.0,0.0
1556431860,2,2,0,0,2,2,0.0928,0.0
1556431920,0,0,0,0,0,0,0.0,0.0
1556431980,0,0,0,0,0,0,0.0,0.13733333333333334
1556432040,0,0,0,0,0,0,0.0,0.0
1556432100,2,2,19,19,0,0,0.14373333333333332,0.0
1556432160,2,2,0,0,2,2,0.0928,0.0
1556432220,0,0,0,0,0,0,0.0,0.015066666666666667
1556432280,0,0,0,0,0,0,0.0,0.0
1556432340,0,0,0,0,0,0,0.0,0.184
1556432400,0,0,0,0,0,0,0.0,0.0
1556432460,4,4,2,2,2,2,0.1216,0.0
1556432520,0,0,0,0,0,0,0.0,0.0
1556432580,0,0,0,0,0,0,0.0,0.0
1556432640,0,0,0,0,0,0,0.0,0.0
1556432700,0,0,0,0,0,0,0.0,0.0
1556432760,2,2,0,0,2,2,0.0928,0.0
1556432820,0,0,0,0,0,0,0.0,0.015066666666666667
1556432880,0,0,0,0,0,0,0.0,0.0
1556432940,0,0,0,0,0,0,0.0,0.0
1556433000,0,0,0,0,0,0,0.0,0.0
1556433060,2,2,0,0,2,2,0.0928,0.0
1556433120,0,0,0,0,0,0,0.0,0.0184
1556433180,0,0,0,0,0,0,0.0,0.0
1556433240,2,2,2,2,0,0,0.010666666666666666,0.184
1556433300,0,0,0,0,0,0,0.0,0.0
1556433360,4,4,2,2,2,2,0.1216,0.0
1556433420,0,0,0,0,0,0,0.0,0.015066666666666667
1556433480,0,0,0,0,0,0,0.0,0.0
1556433540,0,0,0,0,0,0,0.0,0.0
1556433600,0,0,0,0,0,0,0.0,0.0
1556433660,2,2,0,0,2,2,0.0928,0.0
1556433720,0,0,0,0,0,0,0.0,0.0
1556433780,0,0,0,0,0,0,0.0,0.0
1556433840,0,0,0,0,0,0,0.0,0.0
1556433900,0,0,0,0,0,0,0.0,0.0
1556433960,2,2,0,0,2,2,0.0928,0.0
1556434020,0,0,0,0,0,0,0.0,0.015066666666666667
1556434080,0,0,0,0,0,0,0.0,0.0
1556434140,0,0,0,0,0,0,0.0,0.184
1556434200,0,0,0,0,0,0,0.0,0.0
1556434260,4,4,2,2,2,2,0.1216,0.0
1556434320,0,0,0,0,0,0,0.0,0.0
1556434380,0,0,0,0,0,0,0.0,0.0
1556434440,0,0,0,0,0,0,0.0,0.0
1556434500,0,0,0,0,0,0,0.0,0.0
1556434560,2,2,0,0,2,2,0.0928,0.0
1556434620,0,0,0,0,0,0,0.0,0.015066666666666667
1556434680,0,0,0,0,0,0,0.0,0.0
1556434740,0,0,0,0,0,0,0.0,0.0
1556434800,0,0,0,0,0,0,0.0,0.0
1556434860,2,2,0,0,2,2,0.0928,0.0072
1556434920,0,0,0,0,0,0,0.0,0.0112
1556434980,2,2,2,2,0,0,0.010666666666666666,0.0
1556435040,0,0,0,0,0,0,0.0,0.184
1556435100,0,0,0,0,0,0,0.0,0.0
1556435160,4,4,2,2,2,2,0.1216,0.0
1556435220,0,0,0,0,0,0,0.0,0.015066666666666667
1556435280,0,0,0,0,0,0,0.0,0.0
1556435340,0,0,0,0,0,0,0.0,0.0
1556435400,0,0,0,0,0,0,0.0,0.0
1556435460,2,2,0,0,2,2,0.0928,0.0
1556435520,0,0,0,0,0,0,0.0,0.0
1556435580,0,0,0,0,0,0,0.0,0.14853333333333332
1556435640,0,0,0,0,0,0,0.0,0.0
1556435700,2,2,19,19,0,0,0.14373333333333332,0.0
1556435760,2,2,0,0,2,2,0.0928,0.0
1556435820,0,0,0,0,0,0,0.0,0.015066666666666667
1556435880,0,0,0,0,0,0,0.0,0.0
1556435940,0,0,0,0,0,0,0.0,0.184
1556436000,0,0,0,0,0,0,0.0,0.0
1556436060,4,4,2,2,2,2,0.1216,0.0
1556436120,0,0,0,0,0,0,0.0,0.0
1556436180,0,0,0,0,0,0,0.0,0.0
1556436240,0,0,0,0,0,0,0.0,0.0
1556436300,0,0,0,0,0,0,0.0,0.0
1556436360,2,2,0,0,2,2,0.0928,0.0
1556436420,0,0,0,0,0,0,0.0,0.015066666666666667
1556436480,0,0,0,0,0,0,0.0,0.0
1556436540,0,0,0,0,0,0,0.0,0.0
1556436600,0,0,0,0,0,0,0.0,0.0
1556436660,2,2,0,0,2,2,0.0928,0.0184
1556436720,0,0,0,0,0,0,0.0,0.0
1556436780,2,2,2,2,0,0,0.010666666666666666,0.0
1556436840,0,0,0,0,0,0,0.0,0.184
1556436900,0,0,0,0,0,0,0.0,0.0
1556436960,4,4,2,2,2,2,0.1216,0.0
1556437020,0,0,0,0,0,0,0.0,0.015066666666666667
1556437080,0,0,0,0,0,0,0.0,0.0
1556437140,0,0,0,0,0,0,0.0,0.0
1556437200,0,0,0,0,0,0,0.0,0.0
1556437260,2,2,0,0,2,2,0.0928,0.0
1556437320,0,0,0,0,0,0,0.0,0.0
1556437380,0,0,0,0,0,0,0.0,0.0
1556437440,0,0,0,0,0,0,0.0,0.0
1556437500,0,0,0,0,0,0,0.0,0.0
1556437560,2,2,0,0,2,2,0.0928,0.0
1556437620,0,0,0,0,0,0,0.0,0.015066666666666667
1556437680,0,0,0,0,0,0,0.0,0.0
1556437740,0,0,0,0,0,0,0.0,0.184
1556437800,0,0,0,0,0,0,0.0,0.0
1556437860,4,4,2,2,2,2,0.1216,0.0
1556437920,0,0,0,0,0,0,0.0,0.0
1556437980,0,0,0,0,0,0,0.0,0.0
1556438040,0,0,0,0,0,0,0.0,0.0
1556438100,0,0,0,0,0,0,0.0,0.0
1556438160,2,2,0,0,2,2,0.0928,0.0
1556438220,0,0,0,0,0,0,0.0,0.015066666666666667
1556438280,0,0,0,0,0,0,0.0,0.0
1556438340,0,0,0,0,0,0,0.0,0.0
1556438400,0,0,0,0,0,0,0.0,0.0
1556438460,2,2,0,0,2,2,0.0928,0.0184
1556438520,0,0,0,0,0,0,0.0,0.0
1556438580,2,2,2,2,0,0,0.010666666666666666,0.0
1556438640,0,0,0,0,0,0,0.0,0.184
1556438700,0,0,0,0,0,0,0.0,0.0
1556438760,4,4,2,2,2,2,0.1216,0.0
1556438820,0,0,0,0,0,0,0.0,0.015066666666666667
1556438880,0,0,0,0,0,0,0.0,0.0
1556438940,0,0,0,0,0,0,0.0,0.0
1556439000,0,0,0,0,0,0,0.0,0.0
