time,ip_src,ip_dst,tcp_srcport,tcp_dstport,udp_srcport,udp_dstport,uplink_kbs,downlink_kbs
1556427600,2,3,2,2,0,0,0.058133333333333335,0.05093333333333333
1556427660,2,3,2,2,0,0,0.058133333333333335,0.05093333333333333
1556427720,2,3,2,2,0,0,0.058133333333333335,0.05093333333333333
1556427780,2,3,2,2,0,0,0.058133333333333335,0.05093333333333333
1556427840,2,4,2,2,1,1,0.1368,0.07893333333333333
1556427900,2,3,2,2,0,0,0.03186666666666667,0.048266666666666666
1556427960,2,3,2,2,0,0,0.058133333333333335,0.05093333333333333
1556428020,2,3,2,2,0,0,0.12186666666666666,0.058133333333333335
1556428080,2,3,2,2,0,0,0.058133333333333335,0.058133333333333335
1556428140,2,4,2,2,1,1,0.1368,0.094
1556428200,2,3,2,2,0,0,0.058133333333333335,0.06533333333333333
1556428260,2,3,2,2,0,0,0.058133333333333335,0.05093333333333333
1556428320,2,3,2,2,0,0,0.058133333333333335,0.05093333333333333
1556428380,2,3,2,2,0,0,0.09826666666666667,0.06533333333333333
1556428440,2,4,2,2,1,1,0.1456,0.0928
1556428500,2,3,2,2,0,0,0.058133333333333335,0.05093333333333333
1556428560,2,3,2,2,0,0,0.058133333333333335,0.05093333333333333
1556428620,2,3,2,2,0,0,0.058133333333333335,0.05093333333333333
1556428680,2,3,2,2,0,0,0.058133333333333335,0.05093333333333333
1556428740,2,4,2,2,1,1,0.1368,0.0828
1556428800,2,3,2,2,0,0,0.06693333333333333,0.076
1556428860,2,3,2,2,0,0,0.058133333333333335,0.05093333333333333
1556428920,2,3,2,2,0,0,0.058133333333333335,0.05093333333333333
1556428980,2,3,2,2,0,0,0.058133333333333335,0.05093333333333333
1556429040,2,3,2,2,0,0,0.058133333333333335,0.05093333333333333
1556429100,2,4,2,2,1,1,0.1456,0.0928
1556429160,2,3,2,2,0,0,0.058133333333333335,0.05093333333333333
1556429220,2,3,2,2,0,0,0.12186666666666666,0.06533333333333333
1556429280,2,3,2,2,0,0,0.09826666666666667,0.06533333333333333
1556429340,2,3,2,2,0,0,0.058133333333333335,0.0772
1556429400,2,4,2,2,1,1,0.1368,0.07893333333333333
1556429460,2,3,2,2,0,0,0.058133333333333335,0.06213333333333333
1556429520,2,3,2,2,0,0,0.058133333333333335,0.06213333333333333
1556429580,2,3,2,2,0,0,0.058133333333333335,0.06213333333333333
1556429640,2,3,2,2,0,0,0.058133333333333335,0.06213333333333333
1556429700,2,4,2,2,1,1,0.1368,0.09013333333333333
1556429760,2,3,2,2,0,0,0.058133333333333335,0.06213333333333333
1556429820,2,3,2,2,0,0,0.058133333333333335,0.06213333333333333
1556429880,2,3,2,2,0,0,0.058133333333333335,0.06213333333333333
1556429940,2,3,2,2,0,0,0.058133333333333335,0.066
1556430000,2,4,2,2,1,1,0.1368,0.06773333333333334
1556430060,2,3,2,2,0,0,0.058133333333333335,0.05093333333333333
1556430120,2,3,2,2,0,0,0.058133333333333335,0.05093333333333333
1556430180,2,3,2,2,0,0,0.09826666666666667,0.06533333333333333
1556430240,2,3,2,2,0,0,0.058133333333333335,0.06213333333333333
1556430300,2,4,2,2,1,1,0.1368,0.07893333333333333
1556430360,2,3,2,2,0,0,0.058133333333333335,0.06213333333333333
1556430420,2,3,2,2,0,0,0.12186666666666666,0.07653333333333333
1556430480,2,3,2,2,0,0,0.058133333333333335,0.06213333333333333
1556430540,2,3,2,2,0,0,0.058133333333333335,0.066
1556430600,2,4,2,2,1,1,0.1368,0.06773333333333334
1556430660,2,3,2,2,0,0,0.058133333333333335,0.05093333333333333
1556430720,2,3,2,2,0,0,0.058133333333333335,0.05093333333333333
1556430780,2,3,2,2,0,0,0.058133333333333335,0.05093333333333333
1556430840,2,3,2,2,0,0,0.0772,0.05973333333333333
1556430900,2,4,2,2,1,1,0.1368,0.07493333333333334
1556430960,2,3,2,2,0,0,0.058133333333333335,0.05093333333333333
