1556427600,0.1976,0.3353333333333333,0,6,7
1556427660,0.17973333333333333,0.1904,0,3,4
1556427720,0.3725333333333333,0.3704,0,8,10
1556427780,0.0992,0.0988,0,3,5
1556427840,0.20373333333333332,0.3353333333333333,0,6,8
1556427900,0.12373333333333333,0.11986666666666666,0,3,5
1556427960,0.28426666666666667,0.42693333333333333,0,6,8
1556428020,0.24186666666666667,0.13106666666666666,0,4,6
1556428080,0.2064,0.34186666666666665,0,6,7
1556428140,0.14373333333333332,0.14893333333333333,0,4,5
1556428200,0.22293333333333334,0.36373333333333335,0,7,8
1556428260,0.19813333333333333,0.21146666666666666,0,3,5
1556428320,0.3384,0.32466666666666666,0,8,9
1556428380,0.11146666666666667,0.11986666666666666,0,3,4
1556428440,0.2096,0.3473333333333333,0,7,8
1556428500,0.1744,0.176,0,4,5
1556428560,0.24746666666666667,0.3848,0,6,8
1556428620,0.24186666666666667,0.11986666666666666,0,4,6
1556428680,0.20373333333333332,0.32413333333333333,0,6,8
1556428740,0.11146666666666667,0.13493333333333332,0,3,4
1556428800,0.2344,0.3774666666666667,0,6,7
1556428860,0.16133333333333333,0.16933333333333334,0,3,5
1556428920,0.3218666666666667,0.3353333333333333,0,7,8
1556428980,0.1464,0.1516,0,4,5
1556429040,0.26053333333333334,0.3914666666666667,0,7,8
1556429100,0.1264,0.1376,0,3,4
1556429160,0.24906666666666666,0.3777333333333333,0,7,8
1556429220,0.23573333333333332,0.11986666666666666,0,4,5
1556429280,0.1976,0.3353333333333333,0,6,7
1556429340,0.4592,1.1194666666666666,0,7,9
1556429400,0.1976,0.3353333333333333,0,6,7
1556429460,0.17333333333333334,0.19253333333333333,0,4,6
1556429520,0.3218666666666667,0.34653333333333336,0,7,8
1556429580,0.12986666666666666,0.14093333333333333,0,3,4
1556429640,0.1976,0.34653333333333336,0,6,7
1556429700,0.11146666666666667,0.106,0,3,4
1556429760,0.24133333333333334,0.4048,0,6,7
1556429820,0.27573333333333333,0.138,0,5,7
1556429880,0.29906666666666665,1.5473333333333332,0,7,8
1556429940,0.1192,0.12786666666666666,0,4,5
1556430000,0.21253333333333332,0.35306666666666664,0,6,7
1556430060,0.1552,0.18053333333333332,0,3,4
1556430120,0.3586666666666667,0.3774666666666667,0,7,8
1556430180,0.14986666666666668,0.13386666666666666,0,4,6
1556430240,0.1976,0.3353333333333333,0,6,7
1556430300,0.1176,0.12866666666666668,0,3,4
1556430360,0.24133333333333334,0.4048,0,6,7
1556430420,0.27253333333333335,0.1732,0,4,5
1556430480,0.5314666666666666,1.2448,0,8,9
1556430540,0.1176,0.12373333333333333,0,3,5
1556430600,0.22986666666666666,0.34933333333333333,0,7,8
1556430660,0.20586666666666667,0.2044,0,4,6
1556430720,0.328,0.3353333333333333,0,7,9
1556430780,0.15866666666666668,0.12893333333333334,0,4,6
1556430840,0.1792,0.3142666666666667,0,6,7
1556430900,0.1264,0.1352,0,3,5
1556430960,0.2869333333333333,0.4686666666666667,0,7,8
1556431020,0.2618666666666667,0.13386666666666666,0,5,6
1556431080,1.152,3.6858666666666666,0,7,8
1556431140,0.11146666666666667,0.12373333333333333,0,3,4
1556431200,0.216,0.3564,0,6,7
1556431260,0.1552,0.14666666666666667,0,3,4
1556431320,0.3218666666666667,0.3353333333333333,0,7,8
1556431380,0.11146666666666667,0.0972,0,3,4
1556431440,0.21146666666666666,0.32826666666666665,0,7,8
1556431500,0.1864,0.1992,0,5,6
1556431560,0.24133333333333334,0.3848,0,6,7
1556431620,0.2618666666666667,0.13386666666666666,0,5,6
1556431680,0.2064,0.35306666666666664,0,6,7
